Number of deaths from drought,Number of people injured from drought,Number of people affected from drought,Number of people left homeless from drought,Number of total people affected by drought,Reconstruction costs from drought,Insured damages against drought,Total economic damages from drought,Death rates from drought,Injury rates from drought,"Number of people affected by drought per 100,000",Homelessness rate from drought,"Total number of people affected by drought per 100,000",Number of deaths from earthquakes,Number of people injured from earthquakes,Number of people affected by earthquakes,Number of people left homeless from earthquakes,Number of total people affected by earthquakes,Reconstruction costs from earthquakes,Insured damages against earthquakes,Total economic damages from earthquakes,Death rates from earthquakes,Injury rates from earthquakes,"Number of people affected by earthquakes per 100,000",Homelessness rate from earthquakes,"Total number of people affected by earthquakes per 100,000",Number of deaths from disasters,Number of people injured from disasters,Number of people affected by disasters,Number of people left homeless from disasters,Number of total people affected by disasters,Reconstruction costs from disasters,Insured damages against disasters,Total economic damages from disasters,Death rates from disasters,Injury rates from disasters,"Number of people affected by disasters per 100,000",Homelessness rate from disasters,"Total number of people affected by disasters per 100,000",Number of deaths from volcanic activity,Number of people injured from volcanic activity,Number of people affected by volcanic activity,Number of people left homeless from volcanic activity,Number of total people affected by volcanic activity,Reconstruction costs from volcanic activity,Insured damages against volcanic activity,Total economic damages from volcanic activity,Death rates from volcanic activity,Injury rates from volcanic activity,"Number of people affected by volcanic activity per 100,000",Homelessness rate from volcanic activity,"Total number of people affected by volcanic activity per 100,000",Number of deaths from floods,Number of people injured from floods,Number of people affected by floods,Number of people left homeless from floods,Number of total people affected by floods,Reconstruction costs from floods,Insured damages against floods,Total economic damages from floods,Death rates from floods,Injury rates from floods,"Number of people affected by floods per 100,000",Homelessness rate from floods,"Total number of people affected by floods per 100,000",Number of deaths from mass movements,Number of people injured from mass movements,Number of people affected by mass movements,Number of people left homeless from mass movements,Number of total people affected by mass movements,Reconstruction costs from mass movements,Insured damages against mass movements,Total economic damages from mass movements,Death rates from mass movements,Injury rates from mass movements,"Number of people affected by mass movements per 100,000",Homelessness rate from mass movements,"Total number of people affected by mass movements per 100,000",Number of deaths from storms,Number of people injured from storms,Number of people affected by storms,Number of people left homeless from storms,Number of total people affected by storms,Reconstruction costs from storms,Insured damages against storms,Total economic damages from storms,Death rates from storms,Injury rates from storms,"Number of people affected by storms per 100,000",Homelessness rate from storms,"Total number of people affected by storms per 100,000",Number of deaths from landslides,Number of people injured from landslides,Number of people affected by landslides,Number of people left homeless from landslides,Number of total people affected by landslides,Reconstruction costs from landslides,Insured damages against landslides,Total economic damages from landslides,Death rates from landslides,Injury rates from landslides,"Number of people affected by landslides per 100,000",Homelessness rate from landslides,"Total number of people affected by landslides per 100,000",Number of deaths from fog,Number of people injured from fog,Number of people affected by fog,Number of people left homeless from fog,Number of total people affected by fog,Reconstruction costs from fog,Insured damages against fog,Total economic damages from fog,Death rates from fog,Injury rates from fog,"Number of people affected by fog per 100,000",Homelessness rate from fog,"Total number of people affected by fog per 100,000",Number of deaths from wildfires,Number of people injured from wildfires,Number of people affected by wildfires,Number of people left homeless from wildfires,Number of total people affected by wildfires,Reconstruction costs from wildfires,Insured damages against wildfires,Total economic damages from wildfires,Death rates from wildfires,Injury rates from wildfires,"Number of people affected by wildfires per 100,000",Homelessness rate from wildfires,"Total number of people affected by wildfires per 100,000",Number of deaths from extreme temperatures,Number of people injured from extreme temperatures,Number of people affected by extreme temperatures,Number of people left homeless from extreme temperatures,Number of total people affected by extreme temperatures,Reconstruction costs from extreme temperatures,Insured damages against extreme temperatures,Total economic damages from extreme temperatures,Death rates from extreme temperatures,Injury rates from extreme temperatures,"Number of people affected by extreme temperatures per 100,000",Homelessness rate from extreme temperatures,"Total number of people affected by extreme temperatures per 100,000",Number of deaths from glacial lake outbursts,Number of people injured from glacial lake outbursts,Number of people affected by glacial lake outbursts,Number of people left homeless from glacial lake outbursts,Number of total people affected by glacial lake outbursts,Reconstruction costs from glacial lake outbursts,Insured damages against glacial lake outbursts,Total economic damages from glacial lake outbursts,Death rates from glacial lake outbursts,Injury rates from glacial lake outbursts,"Number of people affected by glacial lake outbursts per 100,000",Homelessness rate from glacial lake outbursts,"Total number of people affected by glacial lake outbursts per 100,000",Total economic damages from disasters as a share of GDP,Total economic damages from drought as a share of GDP,Total economic damages from earthquakes as a share of GDP,Total economic damages from extreme temperatures as a share of GDP,Total economic damages from floods as a share of GDP,Total economic damages from landslides as a share of GDP,Total economic damages from mass movements as a share of GDP,Total economic damages from storms as a share of GDP,Total economic damages from volcanic activity as a share of GDP,Total economic damages from volcanic activity as a share of GDP,Entity,Year,total_damages_pct_gdp_glacial_lake
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5817,0,5817,0,0,0,0,0,35.79692307692308,0,35.79692307692308,,,,,,,,,,,,,,0,0,5817,0,5817,0,0,0,0,0,35.79692307692308,0,35.79692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cambodia,2018,
,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,435000,0,435000,0,0,0,0.07278461818402378,0,2638.442409170862,0,2638.442409170862,,,,,,,,,,,,,,12,0,435000,0,435000,0,0,0,0.07278461818402378,0,2638.442409170862,0,2638.442409170862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cambodia,2019,
,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,759360,0,759360,0,0,100000,0.22728671519317784,0,4541.906317081356,0,4541.906317081356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,759360,0,759360,0,0,100000,0.22728671519317784,0,4541.906317081356,0,4541.906317081356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3953936415073701,,,,,,,0.3953936415073701,,,Cambodia,2020,
0,0,400000,0,400000,0,0,1500,0,0,5979.073243647234,0,5979.073243647234,,,,,,,,,,,,,,0,0,400000,0,400000,0,0,1500,0,0,5979.073243647234,0,5979.073243647234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12126687984742779,0.12126687984742779,,,,,,,,,Cameroon,1971,
,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,0,0,0,0,0,0.3791760606681697,0,0,0,0,37,0,0,0,0,0,0,0,0.3791760606681697,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,Cameroon,1984,
,,,,,,,,,,,,,,,,,,,,,,,,,,1746,437,10000,0,10437,0,0,0,16.796536796536795,4.203944203944204,96.2000962000962,0,100.40404040404042,1746,437,10000,0,10437,0,0,0,16.796536796536795,4.203944203944204,96.2000962000962,0,100.40404040404042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,Cameroon,1986,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1000,0,1000,0,0,0,0.01805869074492099,0,9.029345372460496,0,9.029345372460496,,,,,,,,,,,,,,2,0,1000,0,1000,0,0,0,0.01805869074492099,0,9.029345372460496,0,9.029345372460496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,1988,
0,0,186900,0,186900,0,0,0,0,0,1586.5874363327675,0,1586.5874363327675,,,,,,,,,,,,,,0,0,186900,0,186900,0,0,0,0,0,1586.5874363327675,0,1586.5874363327675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,Cameroon,1990,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,200,200,0,0,0,0.01647717910693689,0,0,1.647717910693689,1.647717910693689,,,,,,,,,,,,,,2,0,0,200,200,0,0,0,0.01647717910693689,0,0,1.647717910693689,1.647717910693689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,1991,
,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0.04534804625500718,0,0,0,0,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0.04534804625500718,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,1994,
,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,2500,1510,4010,0,0,0,0.15880367895189573,0,16.542049890822472,9.991398134056771,26.533448024879245,0,0,2500,510,3010,0,0,0,0,0,16.542049890822472,3.3745781777277837,19.916628068550256,24,0,0,1000,1000,0,0,0,0.15880367895189573,0,0,6.616819956328988,6.616819956328988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,Cameroon,1999,
,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,500,0,500,0,0,0,0.019337372695629754,0,3.2228954492716255,0,3.2228954492716255,,,,,,,,,,,,,,3,0,500,0,500,0,0,0,0.019337372695629754,0,3.2228954492716255,0,3.2228954492716255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,2000,
0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,30,0,0,1500,1500,0,0,0,0.18833573984556468,0,0,9.416786992278235,9.416786992278235,,,,,,,,,,,,,,30,0,0,1500,1500,0,0,0,0.18833573984556468,0,0,9.416786992278235,9.416786992278235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,Cameroon,2001,
,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,100,100,0,0,0,0.11904053330158919,0,0,0.595202666507946,0.595202666507946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,100,100,0,0,0,0.11904053330158919,0,0,0.595202666507946,0.595202666507946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,Cameroon,2003,
0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0.011278407488862573,0,0,0,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0.011278407488862573,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,Cameroon,2005,
,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,10279,10296,0,0,0,0.04271222637479979,0.09076348104644955,0,54.87987186332088,54.970635344367324,,,,,,,,,,,,,,8,17,0,10279,10296,0,0,0,0.04271222637479979,0.09076348104644955,0,54.87987186332088,54.970635344367324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,2007,
,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,24000,1000,25000,0,0,0,0.04674596166831143,0,124.65589778216382,5.1939957409234925,129.8498935230873,,,,,,,,,,,,,,9,0,24000,1000,25000,0,0,0,0.04674596166831143,0,124.65589778216382,5.1939957409234925,129.8498935230873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,2008,
,,,,,,,,,,,,,,,,,,,,,,,,,,13,95,0,3000,3095,0,0,0,0.06391032889238484,0.46703701882896614,0,14.748537436704193,15.21557445553316,,,,,,,,,,,,,,13,95,0,3000,3095,0,0,0,0.06391032889238484,0.46703701882896614,0,14.748537436704193,15.21557445553316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,2010,
0,0,12000,0,12000,0,0,0,0,0,55.85292064230859,0,55.85292064230859,,,,,,,,,,,,,,25,0,32000,31980,63980,0,0,2000,0.1163602513381429,0,148.9411217128229,148.8480335117524,297.78915522457527,,,,,,,,,,,,,,25,0,20000,31980,51980,0,0,2000,0.1163602513381429,0,93.08820107051432,148.8480335117524,241.9362345822667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006872197415047415,0,,,0.006872197415047415,,,,,,Cameroon,2012,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,805,0,805,0,0,0,0,0,3.646328758436382,0,3.646328758436382,,,,,,,,,,,,,,0,0,805,0,805,0,0,0,0,0,3.646328758436382,0,3.646328758436382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,2013,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,250000,0,250000,0,0,0,0,0,1102.1955735825766,0,1102.1955735825766,,,,,,,,,,,,,,0,0,250000,0,250000,0,0,0,0,0,1102.1955735825766,0,1102.1955735825766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,2014,
,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,30000,0,30000,0,0,0,0.017168855695767878,0,128.76641771825908,0,128.76641771825908,,,,,,,,,,,,,,4,0,30000,0,30000,0,0,0,0.017168855695767878,0,128.76641771825908,0,128.76641771825908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,2015,
,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,12890,0,12890,0,0,0,0.012212000325653343,0,52.4708947325572,0,52.4708947325572,,,,,,,,,,,,,,3,0,12890,0,12890,0,0,0,0.012212000325653343,0,52.4708947325572,0,52.4708947325572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,2017,
,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,0,0,0,0,0,0,0.20868758695316122,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,0,0,0,0,0,0,0.20868758695316122,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,Cameroon,2019,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26402,0,26402,0,0,0,0,0,99.4580549346595,0,99.4580549346595,,,,,,,,,,,,,,0,0,26402,0,26402,0,0,0,0,0,99.4580549346595,0,99.4580549346595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Cameroon,2020,
,,,,,,,,,,,,,,,,,,,,,,,,,,76,23,0,0,23,0,0,0,1.2970190747134185,0.3925189305053767,0,0,0.3925189305053767,,,,,,,,,,,,,,,,,,,,,,,,,,,76,23,0,0,23,0,0,0,1.2970190747134185,0.3925189305053767,0,0,0.3925189305053767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1903,
,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,0,0,18,0,0,0,0.29090222679190114,0.29090222679190114,0,0,0.29090222679190114,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,0,0,18,0,0,0,0.29090222679190114,0.29090222679190114,0,0,0.29090222679190114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1905,
,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,0,0,0,0,0,0.48855052241595637,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,0,0,0,0,0,0.48855052241595637,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1908,
,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,0,0,0,0,0,0,0.8635686836566842,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,0,0,0,0,0,0,0.8635686836566842,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1910,
,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,200,200,0,0,0,0.989516680743558,0,0,2.711004604776871,2.711004604776871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,200,200,0,0,0,0.989516680743558,0,0,2.711004604776871,2.711004604776871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1911,
,,,,,,,,,,,,,,,,,,,,,,,,,,28,200,0,2500,2700,0,0,5000,0.36853685078943227,2.632406077067373,0,32.90507596334216,35.53748204040954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,200,0,2500,2700,0,0,5000,0.36853685078943227,2.632406077067373,0,32.90507596334216,35.53748204040954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1912,
,,,,,,,,,,,,,,,,,,,,,,,,,,56,22,0,0,22,0,0,0,0.6880152896654944,0.27029172094001563,0,0,0.27029172094001563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,22,0,0,22,0,0,0,0.6880152896654944,0.27029172094001563,0,0,0.27029172094001563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1915,
,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,11000,11000,0,0,8000,0.4716436848226817,0,0,120.65303565231393,120.65303565231393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,11000,11000,0,0,8000,0.4716436848226817,0,0,120.65303565231393,120.65303565231393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1922,
,,,,,,,,,,,,,27,0,0,0,0,0,0,0,0.2680739955714176,0,0,0,0,27,0,0,0,0,0,0,0,0.2680739955714176,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1928,
0,0,25000,0,25000,0,0,0,0,0,235.61115601859746,0,235.61115601859746,,,,,,,,,,,,,,0,0,25000,0,25000,0,0,0,0,0,235.61115601859746,0,235.61115601859746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1931,
,,,,,,,,,,,,,,,,,,,,,,,,,,500,0,0,0,0,0,0,0,4.463336059836554,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0,0,0,0,0,0,0,4.463336059836554,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Canada,1936,
,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,500,0.13487772025551553,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,500,0.13487772025551553,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1946,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,107000,0,107000,0,0,100000,0.0072817301390810454,0,779.1451248816719,0,779.1451248816719,,,,,,,,,,,,,,1,0,107000,0,107000,0,0,100000,0.0072817301390810454,0,779.1451248816719,0,779.1451248816719,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1950,
,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,0,0,0,0,0,100000,0.5444408002623811,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,0,0,0,0,0,100000,0.5444408002623811,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1954,
,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,2000,2006,0,0,0,0.01913997703202756,0.03827995406405512,0,12.759984688018374,12.79826464208243,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,2000,2006,0,0,0,0.01913997703202756,0.03827995406405512,0,12.759984688018374,12.79826464208243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1955,
,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0.034411562284927734,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0.034411562284927734,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,1959,
0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,Canada,1961,
,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,0,0,0,0,0,0.17744797547991611,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,0,0,0,0,0,0.17744797547991611,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,Canada,1962,
,,,,,,,,,,,,,,,,,,,,,,,,,,26,22,0,0,22,0,0,0,0.13246382718565317,0.11208477684939881,0,0,0.11208477684939881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,22,0,0,22,0,0,0,0.13246382718565317,0.11208477684939881,0,0,0.11208477684939881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,Canada,1965,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,Canada,1966,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0.04678581454103116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0.04678581454103116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,Canada,1970,
,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,1500,1500,0,0,0,0.1427058877687244,0,0,6.905123601712471,6.905123601712471,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,1500,1500,0,0,0,0.1427058877687244,0,0,6.905123601712471,6.905123601712471,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,Canada,1971,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,89500,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,89500,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05579487435243658,,,,0.05579487435243658,,,,,,Canada,1974,
,,,,,,,,,,,,,,,,,,,,,,,,,,14,40,0,300,340,0,0,2500,0.06071382106769591,0.17346806019341687,0,1.3010104514506267,1.4744785116440435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,40,0,300,340,0,0,2500,0.06071382106769591,0.17346806019341687,0,1.3010104514506267,1.4744785116440435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001438153640829757,,,,,,,0.001438153640829757,,,Canada,1975,
